battle_id,team_side,player_tag,deck_id,starting_trophies,trophy_change,crowns,is_winner
3afcc78011446b17afeef6f6d79b7f20,0,#R92VVY0R,4160,10000,,0,0
3afcc78011446b17afeef6f6d79b7f20,1,#UQUQLCJGR,4174,10000,,1,1
3aff31bd10c0c460a8f40dd1b76dcca2,0,#22C0LY9J8,697,11,1,1,1
3aff31bd10c0c460a8f40dd1b76dcca2,1,#99UC2URYG,707,11,,0,0
3b06673633dd37846de2a4331ca5a923,0,#8PR98UC08,,10000,,3,0
3b06673633dd37846de2a4331ca5a923,1,#C9GVQYLJC,,10000,,4,1
3b095561c663aa29aeafd45a0987bd45,0,#JYR92V8Q,2763,4,,1,0
3b095561c663aa29aeafd45a0987bd45,1,#2CJRYGRLL,2764,6,1,2,1
3b217882bc89f2e843d80752f5ed5d0e,0,#RPQJVQ2J,4225,10052,-29,0,0
3b217882bc89f2e843d80752f5ed5d0e,1,#2QPLJRC,17,10054,29,1,1
3b23886909628dd82fcf380327c4aaeb,0,#902PCG9V2,1559,20,1,1,1
3b23886909628dd82fcf380327c4aaeb,1,#Y90L9QRY2,1560,14,,0,0
3b26d3753c3c8ace375ed9ac5dc86ec7,0,#C28VCQJPV,3551,2,,0,0
3b26d3753c3c8ace375ed9ac5dc86ec7,1,#U0G9JPV0Q,3552,2,1,3,1
3b28ab06eba9b44aad62689094da26d7,0,#UJ2CCYJ9L,,,,0,0
3b28ab06eba9b44aad62689094da26d7,1,#2RQJ9GLJR,967,9698,,3,1
3b8318e554d7556188434f97fe80b7de,0,#UCYQ0PPPL,2741,3638,,0,0
3b8318e554d7556188434f97fe80b7de,1,#PRCG9CQG9,,,,3,1
3b86c171bd2f67338192e8e88d1f9d93,0,#PP909P9L,3083,1,1,1,1
3b86c171bd2f67338192e8e88d1f9d93,1,#UCQR0PQVL,3084,1,,0,0
3b93985e3cf98202876182a161a0ed3c,0,#JRJ9RQPVQ,232,1,1,1,1
3b93985e3cf98202876182a161a0ed3c,1,#VYQGUGRR8,2952,,,0,0
3b9c7aeef35abe136e4bb6c3cdd83a16,0,#900GU2GRQ,67,9,,0,0
3b9c7aeef35abe136e4bb6c3cdd83a16,1,#CJ00YC0L,1914,2,1,3,1
3bac409b49c3da71de11be7847c16dea,0,#VP002PCU2,2688,,,0,0
3bac409b49c3da71de11be7847c16dea,1,#28882URPR,2689,1,1,1,1
3bf7d3addf6e32bc2c3d835792d3ab04,0,#VYL2LPCRQ,3917,4,1,3,1
3bf7d3addf6e32bc2c3d835792d3ab04,1,#V0G2RJ980,3918,,,0,0
3bf9e4bf5c3f00a34909256a76c4116a,0,#J8YYY88YG,2000,10000,30,3,1
3bf9e4bf5c3f00a34909256a76c4116a,1,#VLL09J08P,1638,10000,,0,0
3c4e238f674c05d00ff3b11cacca4626,0,#VP002PCU2,2666,3,,0,0
3c4e238f674c05d00ff3b11cacca4626,1,#9Q9CUC0JJ,2667,1,1,3,1
3c5e8a5ea0fc06585d71634bee155cfb,0,#22C0LY9J8,3,10209,29,3,1
3c5e8a5ea0fc06585d71634bee155cfb,1,#8909RQLP,706,10205,-29,0,0
3c89a5f9d09cfe5315cc265b5660e7df,0,#2JU8P922V,2376,10120,30,2,1
3c89a5f9d09cfe5315cc265b5660e7df,1,#2C8RQJ0CQ,2378,10120,-30,1,0
3c931b27a2f66b66ce2dea22b9dcbf04,0,#2P2Q99G9C,2293,2,,1,0
3c931b27a2f66b66ce2dea22b9dcbf04,1,#G9VJUPV0U,4027,3,1,2,1
3c94f2ce2f34023d12a55443514fadfe,0,#UQQ09RQVR,3479,,,0,0
3c94f2ce2f34023d12a55443514fadfe,1,#200R82C2QV,279,3,1,1,1
3cad6f8b7325ea869147788191722232,0,#G090LP2P,3850,,1,1,1
3cad6f8b7325ea869147788191722232,1,#88L2JJR08,3851,,,0,0
3ccb07931187dad5ea359ab0d351d030,0,#PY0UP9GR8,1738,,,1,0
3ccb07931187dad5ea359ab0d351d030,1,#CUPLJGGLV,1739,,1,3,1
3cdde68401555945d1f91ac5b7ba8135,0,#2LCCQGYCR,803,,,0,0
3cdde68401555945d1f91ac5b7ba8135,1,#8YPJYCJ02,1847,4,1,3,1
3d13cdb095f8c6cdd84f253aba102303,0,#PP909P9L,130,10060,-30,1,0
3d13cdb095f8c6cdd84f253aba102303,1,#Y98RQGLQ,3091,10060,30,3,1
3d3f12a24150cf865edd1e95bf4c8789,0,#CVLLL2CYR,1873,,,0,0
3d3f12a24150cf865edd1e95bf4c8789,1,#JG2CQ0GVR,1874,3,1,3,1
3da9c065bb22ad22a7a07cc53261c0df,0,#8UL0UCJLP,538,10000,,3,1
3da9c065bb22ad22a7a07cc53261c0df,1,#2UCRP80V2,3734,10120,,0,0
3e1a85180940d3428a48407f5bdcf1d7,0,#RQQLUUG99,3753,6167,,1,1
3e1a85180940d3428a48407f5bdcf1d7,1,#V028C9G0U,3754,5248,,0,0
3e2229ad37cc879862917e83668864e7,0,#90U8RQJ09,1129,1,,0,0
3e2229ad37cc879862917e83668864e7,1,#QU8CP2YY2,1130,,1,1,1
3e28acec812c0b0a42b4c4c51a8ac588,0,#90U8RQJ09,427,10030,30,1,1
3e28acec812c0b0a42b4c4c51a8ac588,1,#2229R89R,714,10030,-30,0,0
3e3ae8972dd2856202ff718ada4080ee,0,#JGPJV2GUC,245,10090,30,3,1
3e3ae8972dd2856202ff718ada4080ee,1,#JJY90Q8V0,3601,10090,-30,0,0
3e403dd4d6b6b967e94590580bba60b1,0,#RQQLUUG99,163,6104,-29,0,0
3e403dd4d6b6b967e94590580bba60b1,1,#VYL990JRU,3765,6113,29,3,1
3e424ab8fe33b4995df1a606ffee04e4,0,#LUL082VL,468,10000,,0,0
3e424ab8fe33b4995df1a606ffee04e4,1,#C229JP0U,1205,10000,30,1,1
3e42cd8a087f50b7c196b266b35abe34,0,#8J2PLV9Y,47,1,,0,0
3e42cd8a087f50b7c196b266b35abe34,1,#Q8RQYYYU,30,2,1,1,1
3e47ce47b79a7973fc814ce0b37cdebc,0,#P2GRVQGVU,125,,,0,0
3e47ce47b79a7973fc814ce0b37cdebc,1,#8889QJYJQ,95,14,1,1,1
3e5a900befcac8819d6a3f2bab99fdc4,0,#UJLJPR8RQ,4285,5673,,0,0
3e5a900befcac8819d6a3f2bab99fdc4,1,#VLQLJJ90R,4286,7245,,1,1
3e5d5e07ccf55838f6db13684e383259,0,#J0Y92RQG8,583,10090,-30,0,0
3e5d5e07ccf55838f6db13684e383259,1,#CVVRLG2CC,1517,10090,30,3,1
3e64394fe35aa6ecf9d32863a41c6475,0,#UGQ2Y888R,831,2,1,1,1
3e64394fe35aa6ecf9d32863a41c6475,1,#20R8JCC9RL,832,2,,0,0
3e89c6aed32dceb2d66b220bfdea17b6,0,#2P2Q99G9C,2293,1,1,3,1
3e89c6aed32dceb2d66b220bfdea17b6,1,#LV8VP0QV,4011,1,,1,0
3ea44808b90f811f916ac080722d97e2,0,#9UYQQP0RL,435,15092,-30,1,0
3ea44808b90f811f916ac080722d97e2,1,#UCU9VPYY,3158,15091,30,3,1
3ea801a39655f478f65da476b406ca7d,0,#CVLLL2CYR,1877,9596,30,3,1
3ea801a39655f478f65da476b406ca7d,1,#2UVJQRG0Q,1890,9596,-30,0,0
3ee95992a0c6f8a8f818ac1cb26ae8bd,0,#VYL2LPCRQ,359,2011,29,1,1
3ee95992a0c6f8a8f818ac1cb26ae8bd,1,#20P02CCCYJ,3940,2004,-4,0,0
3f0404bbac6bdfae941a27670f508297,0,#LJGUGQRPY,256,10000,,3,1
3f0404bbac6bdfae941a27670f508297,1,#CVYVQYLPG,2147,8588,,0,0
3f0b37f89438717b5fa30ae5c466f82a,0,#CCY88P9PG,3511,,,3,1
3f0b37f89438717b5fa30ae5c466f82a,1,#PU8JY00G9,3516,,,0,0
3f0cc49f3d2cac8c805b670e7dd150fc,0,#U0PJJPY2J,2885,6841,30,3,1
3f0cc49f3d2cac8c805b670e7dd150fc,1,#VJCVYUY9V,2886,6841,-30,0,0
3f14ce5f8b130ccbacf79fd4f4b97bf9,0,#CCY88P9PG,3534,,,2,1
3f14ce5f8b130ccbacf79fd4f4b97bf9,1,#P2JRY2RYL,3535,,,1,0
3f16e874030cb8cb7982505883795751,0,#2JU8P922V,2367,,,0,0
3f16e874030cb8cb7982505883795751,1,#UUJQVPPU0,2368,1,1,1,1
3f318d44e431b23fd4c2957c932909a2,0,#VYL2LPCRQ,359,2040,28,1,1
3f318d44e431b23fd4c2957c932909a2,1,#VCPPLY08Y,3939,2025,-25,0,0
3f3c4f8e02304c5db55c8eb0e4715370,0,#G090LP2P,3846,2,,0,0
3f3c4f8e02304c5db55c8eb0e4715370,1,#GGYGV8LR,3847,2,1,3,1
3f67e9e1250d25cd40057c150d0406f7,0,#VCRCCR0CV,333,4874,30,3,1
3f67e9e1250d25cd40057c150d0406f7,1,#VYJP8PQ98,1045,4874,-30,1,0
3f7b4e219e10b2c7a530da449ffb8cbb,0,#P8R0QGPCU,899,,1,3,1
3f7b4e219e10b2c7a530da449ffb8cbb,1,#8C8ULCJV8,900,,,0,0
3f7c50938dd8304ba3e92c0af724300b,0,#UJ2GJJLGQ,799,10121,30,3,1
3f7c50938dd8304ba3e92c0af724300b,1,#8JR888VCP,801,10122,-30,0,0
3f7d64ccfd3bc78390382b00239cbce6,0,#8PURYVPQL,52,,1,2,1
3f7d64ccfd3bc78390382b00239cbce6,1,#C80UJYR,1651,,,1,0
3f8035a7cf53b838ae10cfb6b12a499b,0,#902PCG9V2,69,10060,30,1,1
3f8035a7cf53b838ae10cfb6b12a499b,1,#980GPVGGC,1554,10060,-30,0,0
3f9fde13c6719a0fecd52ca11c8f50c5,0,#UCYQ0PPPL,2707,,,0,0
3f9fde13c6719a0fecd52ca11c8f50c5,1,#CGVQG008J,2708,,1,1,1
3fc9f3514b9ef2d219a39f7f3593bfbc,0,#LJGUGQRPY,2133,,,0,0
3fc9f3514b9ef2d219a39f7f3593bfbc,1,#9V8LP9Q0Y,2135,,,3,1
3fd48ef2f0b142108b4b8af836cc2952,0,#CCY88P9PG,3511,8804,,0,0
3fd48ef2f0b142108b4b8af836cc2952,1,#V8P9UGQCU,3529,8336,,1,1
3fd8ed753645776d5249a42b31c806ba,0,#UCYQ0PPPL,2738,4228,,0,0
3fd8ed753645776d5249a42b31c806ba,1,#PRCG9CQG9,,,,3,1
3fdb83dddc9099e26121a787229f87c4,0,#CVLLL2CYR,1886,,,0,0
3fdb83dddc9099e26121a787229f87c4,1,#8UYPLY9,1887,,1,1,1
3fe2c21c44041790f6abef7e0a1e77de,0,#VUQ0L2YQU,2638,,,0,0
3fe2c21c44041790f6abef7e0a1e77de,1,#20PY0PU00Q,2641,,,1,1
3feac3405f27aea68e960dd75903473a,0,#R9CJLRLR,2456,10000,,3,1
3feac3405f27aea68e960dd75903473a,1,#P9U8UG2L,2468,8511,,1,0
3ffdfcdc7da488fe913833b4ec1b9a83,0,#PLQ8V9802,563,10030,-30,0,0
3ffdfcdc7da488fe913833b4ec1b9a83,1,#PQLJQURYR,1761,10030,30,3,1
400b45da3f30d856a409405fcfa3407b,0,#JJVYVRU0J,247,10090,30,1,1
400b45da3f30d856a409405fcfa3407b,1,#U8PGY9RV9,999,10090,-30,0,0
4010ec1aa3f2bbe421a0843c8279a424,0,#2JU8P922V,2381,10030,30,3,1
4010ec1aa3f2bbe421a0843c8279a424,1,#2GYYU8P9V,2390,10030,-30,0,0
40475a82bb4ede71a873a43f0e3c95cd,0,#JJVYVRU0J,247,10060,-30,0,0
40475a82bb4ede71a873a43f0e3c95cd,1,#J2RG98PCQ,1004,10060,30,1,1
404974972fe98dfb670a83f5e220a769,0,#8Q9QJV22,,,,3,1
404974972fe98dfb670a83f5e220a769,1,#GURCR2LU,639,6066,,0,0
4061263843afcfd17b579ee4c5067c7f,0,#CCY88P9PG,2086,8804,,1,1
4061263843afcfd17b579ee4c5067c7f,1,#V8P9UGQCU,1742,8336,,0,0
406ae6a7a36685d17969905d35e91d8e,0,#VP002PCU2,774,,,3,1
406ae6a7a36685d17969905d35e91d8e,1,#VQQ2LYLQQ,774,,,1,0
4090bf618ee1887cde1a5aaad430610d,0,#VCRCCR0CV,333,4904,-30,2,0
4090bf618ee1887cde1a5aaad430610d,1,#20CG2PVJJ0,1050,4904,30,3,1
409598289778b15ac1792048860e5a76,0,#8U29CJU2G,59,15060,30,1,1
409598289778b15ac1792048860e5a76,1,#C8PGGPQ2,2239,15065,-30,0,0
409a14d87b7b2f2f783977b06b69af39,0,#8U29CJU2G,59,2,,1,0
409a14d87b7b2f2f783977b06b69af39,1,#20PUR0R22G,2226,5,1,2,1
40d26934d093660cd029fb84d51af8bb,0,#8LPJR8YC2,49,2,,2,0
40d26934d093660cd029fb84d51af8bb,1,#2PYC222JJ,30,24,1,3,1
40dea3bb82dfcf2f5f9461b1409b7ebc,0,#R92VVY0R,4166,10000,,0,0
40dea3bb82dfcf2f5f9461b1409b7ebc,1,#9C8R2RPJ8,4176,10000,,1,1
40f81deab7b4aac7915f82e34376ecc8,0,#2RGVLCY90,3789,,1,3,1
40f81deab7b4aac7915f82e34376ecc8,1,#2YYRVR2J,3790,,,0,0
410e850b8c94eda86d963a9f24fa17b1,0,#CG289JR,103,,1,1,1
410e850b8c94eda86d963a9f24fa17b1,1,#2QUVVJG,30,,,0,0
411273eb0e37c2f377a2bc57230139a8,0,#PP909P9L,774,,,3,1
411273eb0e37c2f377a2bc57230139a8,1,#PULUVVJ9U,774,,,0,0
414af4f7401bed1ef039f18151010d58,0,#22C0LY9J8,697,4,1,2,1
414af4f7401bed1ef039f18151010d58,1,#CJPLU02LP,699,4,,0,0
414e18a7cb3c1bae512853076e123d5b,0,#YPRC0LCRP,3206,10000,,0,0
414e18a7cb3c1bae512853076e123d5b,1,#PPGC08L,3207,10000,,3,1
415b1f97edd55dceb54a99b9b7f01dd2,0,#UV0GJJUCG,1224,7,,0,0
415b1f97edd55dceb54a99b9b7f01dd2,1,#2LQ2QCYP8,1225,9,1,1,1
4165d9e254d076f643a6742af4197c91,0,#9QV9JCYLU,169,7,1,3,1
4165d9e254d076f643a6742af4197c91,1,#RG2JVUGCY,1652,3,,1,0
418d08c5b1e1d157352279ce360dda86,0,#90U8RQJ09,427,10000,,1,1
418d08c5b1e1d157352279ce360dda86,1,#V9P88G8QQ,1149,6227,,0,0
41b0a207b2191611d293e3893fc0f0e4,0,#2LCCQGYCR,1833,8,1,3,1
41b0a207b2191611d293e3893fc0f0e4,1,#9UULVRVRJ,739,9,,0,0
41b6fa265ec230f15d343b780aa7e470,0,#UJLJPR8RQ,300,5703,30,2,1
41b6fa265ec230f15d343b780aa7e470,1,#VLVV2RY2R,489,5703,-30,1,0
41c3d17085e0aec0e224ec397ae47da7,0,#8Q9QJV22,628,,,0,0
41c3d17085e0aec0e224ec397ae47da7,1,#VVRU2Y0PV,629,,,1,1
41cb8111ce9ec4cfc1710c8f0444cfdc,0,#VUQ0L2YQU,2638,,,0,0
41cb8111ce9ec4cfc1710c8f0444cfdc,1,#20LVQJVPVJ,2640,,,3,1
41dcdb6a851986243f22fb2587d97ef9,0,#PLQ8V9802,1763,10030,30,1,1
41dcdb6a851986243f22fb2587d97ef9,1,#VQJ0R0Q98,267,10030,-30,0,0
41eff4c114db36bc2144da5ee5655db5,0,#20R2PVVJ8P,1949,,,1,1
41eff4c114db36bc2144da5ee5655db5,1,#JQCLLURUV,1990,,,0,0
41f9f99024044ebfaa6023741f7b472f,0,#9UYQQP0RL,3127,,,0,0
41f9f99024044ebfaa6023741f7b472f,1,#VVY0Y9JYR,3128,,1,1,1
4200077a269a7d9fa9af120f4127fd7e,0,#VYL2LPCRQ,359,1980,31,1,1
4200077a269a7d9fa9af120f4127fd7e,1,#VPV9C9U2U,3941,2000,,0,0
4207dbccec87032f2dd52ec73e2f493e,0,#9QV9JCYLU,169,3,,0,0
4207dbccec87032f2dd52ec73e2f493e,1,#22G22Q9J,1650,7,1,3,1
4209a9c7c3bb824f113937b6f933aa7b,0,#R9CJLRLR,2482,10000,,3,1
4209a9c7c3bb824f113937b6f933aa7b,1,#2GJC2UVYQ,,,,0,0
4215e5315b8cae286631bc5ba769f38e,0,#8PR98UC08,3623,1,,1,0
4215e5315b8cae286631bc5ba769f38e,1,#9RJ8PY2UY,3624,,1,2,1
42170d372582a27515a29d41555fa377,0,#8LPJR8YC2,49,10030,-30,0,0
42170d372582a27515a29d41555fa377,1,#90JGCGLGR,2048,10030,30,3,1
4227e8d5bbd36ea275ed07d2fc03195d,0,#U9VPQVVG,,,,0,0
4227e8d5bbd36ea275ed07d2fc03195d,1,#J0GQVV9GP,4131,7894,,3,1
42519ec96b6901c062324d89c6223857,0,#UCYQ0PPPL,2725,5030,-30,0,0
42519ec96b6901c062324d89c6223857,1,#V9GPP8UPC,2726,5000,32,1,1
4260c37ca234ee15dd2f93b69ea6565e,0,#G090LP2P,3836,1,,0,0
4260c37ca234ee15dd2f93b69ea6565e,1,#220PUP0QG,3837,1,1,2,1
42735e855b1fec836120a4cdfbb967c0,0,#LJRYYYGLG,1497,1,1,2,1
42735e855b1fec836120a4cdfbb967c0,1,#UGC8J2YL8,1498,,,1,0
427dc497dbbde9e76533f27dec999ce9,0,#JLV0UUVJ8,2930,1,1,1,1
427dc497dbbde9e76533f27dec999ce9,1,#82YQQ90V0,2935,2,,0,0
42a26b64a77dce208714726160bb32b4,0,#CG289JR,,,,3,1
42a26b64a77dce208714726160bb32b4,1,#P892Q08QC,2316,9620,,0,0
42b0d1c3fc3bbc5421c912ed0f383031,0,#VQVUQQ2CG,2173,,1,3,1
42b0d1c3fc3bbc5421c912ed0f383031,1,#8G2U8R88,2174,,,1,0
42b839a391b3c30718b7486b5f093602,0,#ULQCV0R82,3421,,,1,0
42b839a391b3c30718b7486b5f093602,1,#99LRY0R00,78,,1,3,1
42b9b019b1a8888ee587880ef5fb4346,0,#UCYQ0PPPL,2713,5064,27,1,1
42b9b019b1a8888ee587880ef5fb4346,1,#V2VJ92C9P,2714,5030,-27,0,0
42d967ab3406383ae62431f00afb8cb7,0,#CCRVCJ2YC,1330,1,1,2,1
42d967ab3406383ae62431f00afb8cb7,1,#9Q9CUC0JJ,1331,2,,1,0
42fa2d08ef83dfa9f2dc87fb020ad1e8,0,#U9VPQVVG,4095,10060,30,1,1
42fa2d08ef83dfa9f2dc87fb020ad1e8,1,#RQLUUVPC,4097,10060,-30,0,0
42ff34d5314d305cc6dbf00259cd911f,0,#JLV0UUVJ8,2956,9678,-32,0,0
42ff34d5314d305cc6dbf00259cd911f,1,#R89P9LVR9,2957,9654,32,1,1
431acc034b8364d6620c7378e3c77e27,0,#9RJ8PY2UY,3985,4,1,3,1
431acc034b8364d6620c7378e3c77e27,1,#VQ9JC92J2,3986,,,0,0
434cf95f87f8eba804e2203701780eb3,0,#CCRVCJ2YC,1322,4,1,3,1
434cf95f87f8eba804e2203701780eb3,1,#20GCV0JCQU,1323,1,,0,0
4353032265257030ac0a6e2a6ad6d287,0,#UJYGLVU0L,1639,,,1,1
4353032265257030ac0a6e2a6ad6d287,1,#9YCGC2UL0,1638,,,0,0
435d01860cc60f8e46adf630c590ba13,0,#UV0GJJUCG,1269,10125,-30,0,0
435d01860cc60f8e46adf630c590ba13,1,#22UJ9ULGJ,1270,10125,30,1,1
4364f4ed3207a305b556f6e83b65d9f3,0,#JPG88UQ,109,19,1,3,1
4364f4ed3207a305b556f6e83b65d9f3,1,#8YLUJ2JRL,3117,13,,0,0
437b8df386d339b36188af905a6a8b1a,0,#P8R0QGPCU,897,1,1,2,1
437b8df386d339b36188af905a6a8b1a,1,#CQVU82UV8,898,1,,0,0
437c338f79722f983e32427948aba8d9,0,#VP002PCU2,2658,4,,0,0
437c338f79722f983e32427948aba8d9,1,#U0JYYUPYP,2659,6,1,3,1
43a85547a5c1f2900b79d506d8891fbe,0,#2LCCQGYCR,1842,,1,1,1
43a85547a5c1f2900b79d506d8891fbe,1,#9PCJURVL,1846,,,0,0
43b84b66b94a4f203e50e005fe9cc220,0,#8VVPPLVL,64,,,0,0
43b84b66b94a4f203e50e005fe9cc220,1,#9YV8G9Y9V,1290,1,1,3,1
43bcd15fc4938e65e968299b567b9891,0,#20YUJLVP8C,402,8849,-31,0,0
43bcd15fc4938e65e968299b567b9891,1,#C8JPCCPLV,314,8828,31,1,1
43c34e21aa0ec16ac47417e774e144e9,0,#8U29CJU2G,2216,10000,,1,1
43c34e21aa0ec16ac47417e774e144e9,1,#80LLYJ8QL,2235,10000,,0,0
4454389c2f0c2d636ec1ff7949449e92,0,#U0PJJPY2J,2882,6931,30,3,1
4454389c2f0c2d636ec1ff7949449e92,1,#20Y2G0829L,17,6932,-30,0,0
4473af8dd107713778c5db45ebf6916e,0,#20R2PVVJ8P,1970,,,1,0
4473af8dd107713778c5db45ebf6916e,1,#V9VCYQPP2,1971,,,2,1
4483318e004a883a55d1555bb1207721,0,#ULQCV0R82,147,3,,0,0
4483318e004a883a55d1555bb1207721,1,#PYVQJUJY2,137,6,1,3,1
44c415a644cb28801d302f1913a476b5,0,#UV9L0C9LR,1440,8326,30,1,1
44c415a644cb28801d302f1913a476b5,1,#8P8PQ9UV,1442,8333,-30,0,0
44c459ac8ed8b207a6f56c4678f3d73d,0,#RCL9GYU9U,693,10000,,3,1
44c459ac8ed8b207a6f56c4678f3d73d,1,#2UYL8VLG8,,,,0,0
44ee6368d90ca21111a24f67c86a80f7,0,#YLQVVQLV,731,8,,1,0
44ee6368d90ca21111a24f67c86a80f7,1,#2CV28R9G,732,7,1,2,1
45279db4ec75eae6dcdf118bde82ffa1,0,#2LCCQGYCR,1832,10,,0,0
45279db4ec75eae6dcdf118bde82ffa1,1,#8LVYVVPPU,50,9,1,3,1
4558efec29fc5a1eb02629e21d6dc074,0,#U9VPQVVG,4101,10000,,1,1
4558efec29fc5a1eb02629e21d6dc074,1,#VLURLUCQ,4122,10000,,0,0
456510244d075d1717182d84a862c2c0,0,#UV0GJJUCG,309,10095,-30,0,0
456510244d075d1717182d84a862c2c0,1,#VGJQ0JJUU,1256,10092,30,1,1
456c3a060e017a73191a19b714849641,0,#9QV9JCYLU,1647,10000,,0,0
456c3a060e017a73191a19b714849641,1,#U2J2JJQ8P,1648,10000,,2,1
45768ea1d474034284fd700878f3d5d7,0,#CVLLL2CYR,1891,9626,-30,2,0
45768ea1d474034284fd700878f3d5d7,1,#20Y8LL02VP,1892,9626,30,3,1
45816d7846ecef8e874ba54a61332dc0,0,#R92VVY0R,4164,,1,3,1
45816d7846ecef8e874ba54a61332dc0,1,#YCYLP08Y,4190,1,,0,0
4583f5d9ec32424b5470c8ec0be1dd29,0,#U9UQPPGP9,500,8195,29,3,1
4583f5d9ec32424b5470c8ec0be1dd29,1,#209C2Q8CVG,2095,8194,-29,0,0
4595c2887d2ed5029a9dd7335033af1e,0,#UG90PJQR9,1723,,,0,0
4595c2887d2ed5029a9dd7335033af1e,1,#9VUVGV2CP,1724,,,1,1
45c37054bd226dc7c597553e9530889c,0,#2JRY2P80G,4133,9778,28,1,1
45c37054bd226dc7c597553e9530889c,1,#RRYJYUVU2,4141,9758,-28,0,0
45c7fa3aecf49174653102dbaf60ce8f,0,#8PURYVPQL,52,8,1,3,1
45c7fa3aecf49174653102dbaf60ce8f,1,#80CUU8R2,36,1,,0,0
460547898fe9366a666378b8d57888b4,0,#LJGUGQRPY,256,10000,,0,0
460547898fe9366a666378b8d57888b4,1,#LGP9VJ80C,2127,10000,30,3,1
4620f9904ebeb19c8ba093115cb76333,0,#9GCR9RQP,82,,1,1,1
4620f9904ebeb19c8ba093115cb76333,1,#LGQLRYL9,1120,3,,0,0
46238dcf1cfbb67c98159b90466e021c,0,#8LPJR8YC2,49,3,,0,0
46238dcf1cfbb67c98159b90466e021c,1,#2PRVLRVUV,26,6,1,1,1
46380ef0eb0278518f3148025b658066,0,#20L2QJYGGJ,395,3884,,3,1
46380ef0eb0278518f3148025b658066,1,#VLG9YJ8QU,2280,4614,,0,0
464b4f64bf52e33e94cdf0d059d9493d,0,#RCL9GYU9U,683,,,0,0
464b4f64bf52e33e94cdf0d059d9493d,1,#PG9RRJGUQ,684,,,1,1
4666427152faa4b3f3ba0974e6074fff,0,#9GCR9RQP,82,1,,1,0
4666427152faa4b3f3ba0974e6074fff,1,#LGRPG0P,1109,1,1,3,1
468b3b5223b346df7a32495a2f300b21,0,#P0RR9RJG,610,,,1,1
468b3b5223b346df7a32495a2f300b21,1,#PY9RY0YVC,611,,,0,0
46999b92d9a7d317edca226c121caf30,0,#8PR98UC08,3625,,1,3,1
46999b92d9a7d317edca226c121caf30,1,#V9Y0QJJ09,3626,2,,0,0
46abe6ce790968855fef3d251a51a50d,0,#YL2LLRPC9,170,10000,30,3,1
46abe6ce790968855fef3d251a51a50d,1,#LY0U8VC8U,1794,10000,,1,0
46c3b13820d09e56705cc4bb87932588,0,#VYL2LPCRQ,359,2094,32,1,1
46c3b13820d09e56705cc4bb87932588,1,#U9VVG0YJR,3935,2121,-32,0,0
46ec484b5e25c0fc5245949b48cb2688,0,#9JPG98PGG,3426,,,0,0
46ec484b5e25c0fc5245949b48cb2688,1,#9CGRL2YQ,3440,,,3,1
46fedcec80c398edd1e0189a672f410e,0,#8PURYVPQL,,,,3,1
46fedcec80c398edd1e0189a672f410e,1,#PR90PRGP,2859,9802,,0,0
4704fe41741424490abf0a3c93b6fe9e,0,#J8YYY88YG,1998,10000,,0,0
4704fe41741424490abf0a3c93b6fe9e,1,#CVUQ998JC,1999,7322,,3,1
471b33c979407ef4a59594312249ecb5,0,#V0GYCJ8QG,315,10180,-30,0,0
471b33c979407ef4a59594312249ecb5,1,#ULQC9RQUR,1081,10180,30,1,1
472bd5b825c095deb5a17985bb75b3e9,0,#8LPJR8YC2,49,3,1,3,1
472bd5b825c095deb5a17985bb75b3e9,1,#JGVL2GRG,1600,7,,1,0
47346fa2e0ebea679b81ead4a6afdb02,0,#VYL2LPCRQ,3952,1258,,0,0
47346fa2e0ebea679b81ead4a6afdb02,1,#RQR2CJ82V,,,,3,1
4793fb193f80f084bdcde5ad7c959025,0,#U0PJJPY2J,2873,7021,30,3,1
4793fb193f80f084bdcde5ad7c959025,1,#VYRJCGP29,267,7028,-28,0,0
47d019b82adf7927abc82b526a193bea,0,#90U8RQJ09,427,10060,-30,0,0
47d019b82adf7927abc82b526a193bea,1,#8RUVUVP9P,1140,10060,30,1,1
480b9ae2ba2e34b28b06a8aa70cfb2ee,0,#UQQ09RQVR,1516,,,0,0
480b9ae2ba2e34b28b06a8aa70cfb2ee,1,#U028JQ98P,3473,,,1,1
4816ad9ba620c83a3c71cb5f0502913d,0,#2JRY2P80G,4133,,1,1,1
4816ad9ba620c83a3c71cb5f0502913d,1,#PV8CLQU2,4134,,,0,0
48328189720fe044c7d74795a50471a3,0,#8LPJR8YC2,,,,0,0
48328189720fe044c7d74795a50471a3,1,#2L9R9UPC2,2061,6923,,3,1
483be1abf8a4b2930ac4b193d2b65864,0,#JLV0UUVJ8,2965,9164,,3,1
483be1abf8a4b2930ac4b193d2b65864,1,#YUQVR9RYR,,,,0,0
485f07ac91cd186d087e74f5fffeb3a5,0,#VYL2LPCRQ,3913,,1,2,1
485f07ac91cd186d087e74f5fffeb3a5,1,#20GPLG8CJL,3914,2,,0,0
485fe8214396c77079a97616930ea8f6,0,#JYR92V8Q,2797,4,,0,0
485fe8214396c77079a97616930ea8f6,1,#2PJR0VRRR,2798,,1,1,1
48a184e4160241c2c90756c505610c3f,0,#20PPJYUYCL,172,3434,30,1,1
48a184e4160241c2c90756c505610c3f,1,#20CGCRPC9L,1922,3442,-30,0,0
